molregno,canonical_smiles,pref_name,first_approval,dosed_ingredient,full_mwt,logp,pic50,target_type,organism,target_name,assay_type,confidence_score,is_marketed,target_count,total_measurements,target_density,murcko_scaffold,scaffold_label,murcko_similarity,has_benzo_five_ring
1745793,COC1CCC2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21N=C(N)N(C)C1=O,,,0,414.51,3.34,8.397940008672037,SINGLE PROTEIN,Homo sapiens,Beta-secretase 1,B,9,0,1,1,1.0,O=C1NC=NC12c1cc(-c3ccccc3)ccc1CC21CCCCC1,1,0.933,True
1747053,CC[C@](O)([C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5)C(C)(C)C,,,0,481.68,4.8,7.955151570746146,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Delta-type opioid receptor, Mu-type opioid receptor, Nociceptin receptor",B,9,0,4,6,0.6666666666666666,c1cc2c3c(c1)O[C@H]1C4CCC5(CC4)[C@@H](C2)N(CC2CC2)CC[C@]315,1,0.933,True
1747054,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,0,487.64,4.52,8.712139819448288,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Mu-type opioid receptor, Delta-type opioid receptor, Nociceptin receptor",B,9,0,4,12,0.3333333333333333,c1ccc(C[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,1,0.933,True
1747058,CO[C@]12C=C[C@@]3(C[C@@H]1[C@H](O)c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,0,471.6,4.13,8.517159916077741,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Kappa-type opioid receptor, Mu-type opioid receptor",F,9,0,3,8,0.375,C1=C[C@]23C[C@H](Cc4ccccc4)C1[C@@H]1Oc4cccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,1,0.933,True
1747057,CO[C@]12CC[C@@]3(C[C@@H]1[C@@H](O)c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,0,473.61,4.35,9.079157658372967,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Delta-type opioid receptor, Mu-type opioid receptor",F,9,0,3,6,0.5,c1ccc(C[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,1,0.933,True
1747056,CC[C@@](O)(c1ccccc1)[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,,,0,501.67,4.91,8.047500735652154,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Delta-type opioid receptor, Mu-type opioid receptor, Nociceptin receptor",B,9,0,4,7,0.5714285714285714,c1ccc(C[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,1,0.933,True
1747055,CO[C@]12CC[C@@]3(C[C@@H]1[C@H](O)c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,0,473.61,4.35,8.47865119752091,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Delta-type opioid receptor, Mu-type opioid receptor",F,9,0,3,8,0.375,c1ccc(C[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,1,0.933,True
1747329,CC[C@@](O)(c1ccccc1)[C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,,,0,499.65,4.69,7.982805031606772,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Nociceptin receptor, Kappa-type opioid receptor, Mu-type opioid receptor",B,9,0,4,7,0.5714285714285714,C1=C[C@]23C[C@H](Cc4ccccc4)C1[C@@H]1Oc4cccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,1,0.933,True
1747330,CC[C@](O)([C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5)C(C)(C)C,,,0,479.66,4.58,7.598685736831685,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Delta-type opioid receptor, Mu-type opioid receptor, Nociceptin receptor",B,9,0,4,7,0.5714285714285714,C1=C[C@]23CCC1[C@@H]1Oc4cccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,1,0.933,True
1747331,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)c1ccccc1C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,0,501.67,4.83,9.795880017344077,SINGLE PROTEIN,Homo sapiens,Kappa-type opioid receptor,B,9,0,1,3,0.3333333333333333,c1ccc(C[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,1,0.933,True
1747335,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)c1cc(C)cc(C)c1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,0,515.69,5.14,10.0,SINGLE PROTEIN,Homo sapiens,Kappa-type opioid receptor,B,9,0,1,3,0.3333333333333333,c1ccc(C[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,0,0.933,True
1747345,CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)c1ccncc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,0,488.63,3.92,9.4089353929735,SINGLE PROTEIN,Homo sapiens,Kappa-type opioid receptor,B,9,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1C4CC[C@@]5(C[C@@H]4Cc4ccncc4)[C@@H](C2)N(CC2CC2)CC[C@]315,1,0.933,True
1747340,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)c1cccs1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,0,493.67,4.59,7.650535628779883,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Nociceptin receptor",B,9,0,2,4,0.5,c1csc(C[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)c1,1,0.933,True
1748050,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3cnccn3)s1)c1c(O)ccc(Cl)c12,,,0,562.14,6.63,8.399360675886202,SINGLE PROTEIN,Homo sapiens,P2Y purinoceptor 1,B,9,0,1,3,0.3333333333333333,c1ccc(N2CC3(CCNCC3)c3ccccc32)c(Nc2nnc(-c3cnccn3)s2)c1,0,0.933,True
1748051,Cc1cc(-c2nnc(Nc3ccccc3N3CC4(CCN(CC(C)(C)C)CC4)c4c(Cl)ccc(O)c43)s2)n(C)n1,,,0,578.19,6.88,8.68662737775076,SINGLE PROTEIN,Homo sapiens,P2Y purinoceptor 1,B,9,0,1,3,0.3333333333333333,c1ccc(N2CC3(CCNCC3)c3ccccc32)c(Nc2nnc(-c3ccn[nH]3)s2)c1,0,0.933,True
1757565,CN(C)S(=O)(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,,,0,675.77,6.72,9.080890389046187,SINGLE PROTEIN,Homo sapiens,P2Y purinoceptor 1,B,9,0,1,2,0.5,O=C(Nc1ccccc1)Nc1ccccc1N1CC2(CCNCC2)c2ccccc21,0,0.933,True
1761779,CC(C)(O)[C@H]1C[C@@]23CC[C@@]1(OCCF)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,,,0,457.59,3.73,9.138556258544156,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",B,9,0,3,3,1.0,c1cc2c3c(c1)O[C@H]1C4CCC5(CC4)[C@@H](C2)N(CC2CC2)CC[C@]315,1,0.933,True
1761780,CC(C)(C)[C@@](C)(O)[C@H]1C[C@@]23CC[C@]1(OCCF)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,,,0,499.67,4.75,9.406129405835616,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Mu-type opioid receptor, Kappa-type opioid receptor",B,9,0,3,3,1.0,c1cc2c3c(c1)O[C@H]1C4CCC5(CC4)[C@@H](C2)N(CC2CC2)CC[C@]315,1,0.933,True
1761781,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@]2(OCCF)C=C[C@@]3(C[C@@H]2[C@@](C)(O)CCc2ccccc2)[C@H]1C5,,,0,505.63,4.34,9.802237977659848,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Delta-type opioid receptor, Mu-type opioid receptor",B,9,0,3,3,1.0,C1=C[C@]23C[C@H](CCCc4ccccc4)C1[C@@H]1Oc4cccc5c4[C@@]12CCN[C@@H]3C5,1,0.933,True
1778596,CN1C(=O)CCC2=C1[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(C)[C@H](C4)[C@]3(O)C2,,,0,368.43,1.29,7.863633792288539,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,5,0.6,O=C1CCC2=C(N1)[C@@H]1Oc3cccc4c3[C@@]13CCN[C@H](C4)C3C2,1,0.933,True
1778597,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C2=C(CCC(=O)N2Cc2ccccc2)C[C@@]3(O)[C@H]1C5,,,0,444.53,2.86,8.820734268208193,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,5,0.6,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN[C@H](C5)C4C2)N1Cc1ccccc1,1,0.933,True
1778599,CN1C(=O)[C@@H](CCO)CC2=C1[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(C)[C@H](C4)[C@]3(O)C2,,,0,412.49,0.9,7.266041849592677,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,5,0.6,O=C1CCC2=C(N1)[C@@H]1Oc3cccc4c3[C@@]13CCN[C@H](C4)C3C2,1,0.933,True
1778600,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C2=C(C[C@@H](CCO)C(=O)N2Cc2ccccc2)C[C@@]3(O)[C@H]1C5,,,0,488.58,2.47,8.65972739781016,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,4,0.75,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN[C@H](C5)C4C2)N1Cc1ccccc1,1,0.933,True
1778602,C[C@@H]1CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N(Cc2ccccc2)C1=O,,,0,498.62,3.89,9.114889813996887,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,3,1.0,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)C4C2)N1Cc1ccccc1,1,0.933,True
1778601,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C2=C(C[C@H](CCO)C(=O)N2Cc2ccccc2)C[C@@]3(O)[C@H]1C5,,,0,488.58,2.47,7.97446744184506,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,5,0.6,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN[C@H](C5)C4C2)N1Cc1ccccc1,1,0.933,True
1778605,O=C1[C@@H](CCO)CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N1Cc1ccccc1,,,0,528.65,3.25,8.664997746680603,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,3,1.0,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)C4C2)N1Cc1ccccc1,1,0.933,True
1778606,O=C1CCC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N1Cc1ccccc1,,,0,484.6,3.64,8.724597595691723,SINGLE PROTEIN,Homo sapiens,"Nociceptin receptor, Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,4,4,1.0,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)C4C2)N1Cc1ccccc1,1,0.933,True
1778607,O=C1CCC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N1CCc1ccccc1,,,0,498.62,3.69,5.823908740944319,SINGLE PROTEIN,Homo sapiens,Nociceptin receptor,B,9,0,1,1,1.0,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)C4C2)N1CCc1ccccc1,1,0.933,True
1778598,CN1C(=O)[C@H](CCO)CC2=C1[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(C)[C@H](C4)[C@]3(O)C2,,,0,412.49,0.9,7.8197117264973715,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,5,0.6,O=C1CCC2=C(N1)[C@@H]1Oc3cccc4c3[C@@]13CCN[C@H](C4)C3C2,1,0.933,True
1778609,O=C1CCC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N1CC1CCCCC1,,,0,490.64,4.02,8.762113167867874,SINGLE PROTEIN,Homo sapiens,"Nociceptin receptor, Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,4,4,1.0,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)C4C2)N1CC1CCCCC1,1,0.933,True
1778603,C[C@H]1CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N(Cc2ccccc2)C1=O,,,0,498.62,3.89,9.108945091309534,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,3,1.0,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)C4C2)N1Cc1ccccc1,1,0.933,True
1778604,O=C1[C@H](CCO)CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N1Cc1ccccc1,,,0,528.65,3.25,9.136947931368969,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,3,1.0,O=C1CCC2=C([C@@H]3Oc4cccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)C4C2)N1Cc1ccccc1,1,0.933,True
1784267,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc2ccccc2[nH]1,,,0,485.58,3.24,9.67778070526608,SINGLE PROTEIN,Homo sapiens,Mu-type opioid receptor,B,9,0,1,1,1.0,O=C(N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc2ccccc2[nH]1,1,0.933,True
1793887,O=C(NCc1ccccc1)C1=N[C@@]23CC[C@]1(O)C1Oc4c(O)ccc5c4C12CCN(CC1CC1)C3C5,,,0,485.58,2.47,9.549659049138626,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",F,9,0,3,3,1.0,O=C(NCc1ccccc1)C1=N[C@@]23CCC1C1Oc4cccc5c4C12CCN(CC1CC1)C3C5,1,0.933,True
1793888,O=C(NCCc1ccccc1)C1=N[C@@]23CC[C@]1(O)C1Oc4c(O)ccc5c4C12CCN(CC1CC1)C3C5,,,0,499.61,2.51,8.235766998985357,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",F,9,0,3,3,1.0,O=C(NCCc1ccccc1)C1=N[C@@]23CCC1C1Oc4cccc5c4C12CCN(CC1CC1)C3C5,1,0.933,True
1795827,Cl.NC(N)=NC(=O)c1ccc2c(c1)C1(CCOCC1)c1ccccc1-2,,,0,357.84,2.18,8.463507627686035,SINGLE PROTEIN,Homo sapiens,"5-hydroxytryptamine receptor 2B, 5-hydroxytryptamine receptor 7",B,9,0,2,2,1.0,c1ccc2c(c1)-c1ccccc1C21CCOCC1,1,0.933,True
1797845,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1,,,0,412.54,4.24,9.471547574331764,SINGLE PROTEIN,Homo sapiens,Beta-secretase 1,B,9,0,1,2,0.5,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,1,0.933,True
1798740,O=C(CCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,,,0,766.94,2.68,7.920818753952375,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,O=C(CCC(=O)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,0.933,True
1798738,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](NC(=O)CCC(=O)N[C@H]2CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@H]2O8)CC[C@@]3(O)[C@H]1C5,,,0,686.81,1.12,7.0,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,O=C(CCC(=O)N[C@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5)N[C@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,1,0.933,True
1798745,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](NC(=O)CCC(=O)N[C@@H]2CC[C@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@@H]2O8)CC[C@]3(O)[C@H]1C5,,,0,686.81,1.12,6.698970004336019,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,O=C(CCC(=O)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@@H]1O5)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@@H]1O5,1,0.933,True
1798741,O=C(CCC(=O)NCC(=O)NCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)NCC(=O)NCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,,,0,995.14,-0.86,8.309803919971486,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,O=C(CCC(=O)NCC(=O)NCC(=O)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)NCC(=O)NCC(=O)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,0.933,True
1798744,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](NC(=O)CNC(=O)CCC(=O)NCC(=O)N[C@H]2CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@H]2O8)CC[C@@]3(O)[C@H]1C5,,,0,800.91,-0.65,6.958607314841775,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,O=C(CCC(=O)NCC(=O)N[C@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5)NCC(=O)N[C@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,1,0.933,True
1798750,CC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,,,0,344.41,0.68,6.154901959985743,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1CCCC4[C@@H](C2)NCC[C@@]341,1,0.933,True
1798746,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](NC(=O)CNC(=O)CCC(=O)NCC(=O)N[C@@H]2CC[C@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@@H]2O8)CC[C@]3(O)[C@H]1C5,,,0,800.91,-0.65,7.0655015487564325,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,O=C(CCC(=O)NCC(=O)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@@H]1O5)NCC(=O)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@@H]1O5,1,0.933,True
1798749,O=C(CCC(=O)NCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)NCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,,,0,881.04,0.91,8.10790539730952,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,O=C(CCC(=O)NCC(=O)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)NCC(=O)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,0.933,True
1822120,CCOC(=O)Cc1c2c(n(Cc3ccccc3)c1O)[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(C)[C@H](C4)[C@]3(O)C2,,,0,516.59,2.97,7.108269668466673,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,6,0.5,c1ccc(Cn2ccc3c2[C@@H]2Oc4cccc5c4[C@@]24CCN[C@H](C5)C4C3)cc1,1,0.933,True
1822121,CCOC(=O)Cc1c2c(n(Cc3ccccc3)c1O)[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(CC1CC1)[C@H](C4)[C@]3(O)C2,,,0,556.66,3.75,8.127549459706875,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Kappa-type opioid receptor, Delta-type opioid receptor",B,9,0,3,3,1.0,c1ccc(Cn2ccc3c2[C@@H]2Oc4cccc5c4[C@@]24CCN(CC2CC2)[C@H](C5)C4C3)cc1,1,0.933,True
1822571,O=C(NCc1ncc(Cl)cc1C(F)(F)F)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1ccc(F)cc1,,,0,672.12,5.26,7.848324105881073,SINGLE PROTEIN,Homo sapiens,Gonadotropin-releasing hormone receptor,B,9,0,1,3,0.3333333333333333,O=C(NCc1ccccn1)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1ccccc1,0,0.933,True
1822572,N#Cc1cccc(S(=O)(=O)N2c3ccc(C(=O)NCc4ncc(C(F)(F)F)cc4F)cc3C3(CCS(=O)(=O)CC3)C2C2CC2)c1,,,0,662.69,4.48,6.303502121211324,SINGLE PROTEIN,Homo sapiens,Gonadotropin-releasing hormone receptor,B,9,0,1,2,0.5,O=C(NCc1ccccn1)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1ccccc1,1,0.933,True
1822573,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1cccc(OC(F)(F)F)c1,,,0,738.13,6.02,7.167491087293763,SINGLE PROTEIN,Homo sapiens,Gonadotropin-releasing hormone receptor,B,9,0,1,1,1.0,O=C(NCc1ccccn1)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1ccccc1,0,0.933,True
1822574,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1ccc(Cl)cc1,,,0,688.58,5.77,8.259637310505756,SINGLE PROTEIN,Homo sapiens,Gonadotropin-releasing hormone receptor,B,9,0,1,1,1.0,O=C(NCc1ccccn1)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1ccccc1,0,0.933,True
1831756,O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc2cc([N+](=O)[O-])ccc2cn1,,,0,542.59,3.21,5.564155634015559,SINGLE PROTEIN,Homo sapiens,Mu-type opioid receptor,F,9,0,1,1,1.0,O=C(N[C@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc2ccccc2cn1,1,0.933,True
1840063,CCOc1ccc2ccccc2c1C(=O)N1CCC2(CC1)OCc1ccccc12,,,0,387.48,4.9,7.091514981121351,SINGLE PROTEIN,Homo sapiens,Vasopressin V1a receptor,B,9,0,1,2,0.5,O=C(c1cccc2ccccc12)N1CCC2(CC1)OCc1ccccc12,1,0.933,True
1840064,Cc1c(C(=O)N2CCC3(CC2)OCc2ccccc23)c2ccccc2n1Cc1ccccc1,,,0,436.56,5.66,8.698970004336019,SINGLE PROTEIN,Homo sapiens,Vasopressin V1a receptor,B,9,0,1,2,0.5,O=C(c1cn(Cc2ccccc2)c2ccccc12)N1CCC2(CC1)OCc1ccccc12,1,0.933,True
1840065,O=C(c1c[nH]c2cc(Cl)ccc12)N1CCC2(CC1)OCc1ccccc12,,,0,366.85,4.48,8.397940008672037,SINGLE PROTEIN,Homo sapiens,Vasopressin V1a receptor,B,9,0,1,2,0.5,O=C(c1c[nH]c2ccccc12)N1CCC2(CC1)OCc1ccccc12,1,0.933,True
